tweet,label
796,"@ohitsbenji @KyivIndependent Putin is not a movie player, Zelensky is.
So, the first person to receive Will Smith is Zelensky. He is the worse human been of all the time. No one on earth will build that fucking situation to his own country. He knows well what he has to avoir war in Ukrain at the beginning."
797,"@jcokechukwu They question should be directed to your putin. He’s the one who took war to ukrain, not the other way round. Believe it or not there are lots of things you don’t know about this case. Can you also talk about Nigeria?"
798,"#Zelensky you cannot be a hero while abusing POWs.  Period.  Full stop.  Don't prove your hypocrisy for Putin. #Ukraine️
NBC News: U.N. urges investigation into videos of alleged POW abuse by Russia and Ukraine.
https://t.co/KFybQPloqW

via @GoogleNews"
799,"@anders_aslund Abramovic will replace Putin on the next possibility! ☝️
Be sure! 👍
And be also sure, that Abramovic will establish a democratic Russia.
On the first day of Russias war vs Ukrain this was my instant guess, And it's becoming more and more obvious.
A bright future lays ahead. 🙂"
800,"@sciencevs @mediazzzona @ngumenyuk Azov battalion? Uh.... the nazi group that has been absorbed into the Ukrainian national guard? How did YOU GUYS MISS THIS?   It's the tidbit of truth putin uses to then say the war is over nazis. Yes ppl there are nazis in ukrain, fighting in the civil war the last 8 yrs."
801,"@KimIversenShow Great tactic for putin to negotiate his terms.
But the war crimes by azov nazis in Ukrain are extremely horrifying that other people around the world are supporting these atrocities. I suspect if they are aware they're supporting this dangerous ideology

https://t.co/d3JlTcoRHI"
802,"#Bill to dump Russian holdings clears Legislature - Ukraine war >> https://t.co/XmcN5KWeOa
#RussianInvasionOfUkraine #Putin #RussianArmy #PutinWarCrimes #Ukraine #NATO #warcriminal #Ukrainian people don't break |  #StopPutin #Russia #peace #Baltic #核信仰 #Kyiv #Kiev  #Ukrain…"
803,"@LloydPMacKay1 @AFP Putin don't want Peace. Hes buying time to reposition he's troops. If putin wanted peace he wouldn't invade ukrain.

Putin won't retreat from the war sice to much blood is on his hands."
804,fake politics of the west.i do not think there is war in UKRAIN.if realy PUTIN had waged war against Ukrain then i believe Ukrain would not be there as we speak.its just special military opperations as putin says.and this is because of western and US manipulations. https://t.co/gGFhV2Xq4l
805,"Hundreds of thousands of Ukrainians trying to reach US, refugee organizations prepare https://t.co/kDXmaFu8Rn"
806,Putin Shows Open Contempt For Zelenskyy; War Machines March On In Ukrain... https://t.co/sP7cp53HPp via @YouTube
807,"#PutinWarCrimes i want to b a part of rashia and ukrain war i want to join rashian army for anything cuse PUTIN,, SIR always  u r helping INDIA in pain full time"
808,"@lesiavasylenko War crimes, no doubt about it. Remember 1999? Putin word, forget it...  Courage for Ukrain People."
809,@JoeBiden Differnce between zelusky and putin. In crisis Zeluski remain with ukrain force. But Putine finding bunker for his own and family's life. He don't think even for Russians in Nuclear war.
810,@TheBushCenter @ForeignAffairs Washington should avoid this war against Putin without declaration as long as the integrity on the own side is not ensured. EU was due dilligence in Ukrain since 1994 and NATO around Merkel was disoriented in conception regarding to east extention.
811,"I Was Suppose to Marry a Ukrain or Russian Wife,N If I had A Wife n I’d Flee From Ukraine or Russia:I thought Putin was A Good man n It’s Ironic this War Occured."
812,"Please UK don't take chelsea away from Abramovich.This special owner I'd poisoned by chemical weapon by Putin for his effort to stop the war by taking part in RUSSIA_UKRAIN Peace https://t.co/9JzBytdrG2  JOHNSON please revoke sanction from Abramovich!!!!
#CHELSEAONLYFORABRAMOVICH"
813,"zalenski goes to Hollywood hope he meets smith 🙊📱
Putin Shows Open Contempt For Zelenskyy; War Machines March On In Ukrain... https://t.co/yNIYbjuHNm via @YouTube"
814,"Imagine you have to negotiate with the murderers of
-your Husband
-Babies
-Children
-Parents
-Grandparents
-Friends
-Pets
Is there your something to negotiate?
I say NO
#murder is #murder. No one can hide on earth
#putin #Oligarchs #war #russia #ukrain https://t.co/Zf4Ak8mCZm"
815,"Imagine you have to negotiate with the murderers of
-your Husband
-Babies
-Children
-Parents
-Grandparents
-Friends
-Pets
Is there your something to negotiate?
I say NO
#murder is #murder. No one can hide on earth
#putin #Oligarchs #war #russia #ukrain https://t.co/YCMRVE254j"
816,@HunterRochelle5 Wait what?  He green lighted Putin when he said on the international stage that Putin will take Ukrain. This whole war should have been stopped before it ever began but he was too weak to do anything about it. Now your saying he is strong after letting all this happen??
817,"A friend wrote this article after leaving the comforts of home to cover the war in Ukraine.
#RussiaInvadedUkraine
https://t.co/C1Uy0NsMLN"
818,"How could these Defence Experts accuse #USA for escalating #war in Ukrain?
•••
Why are they scared of #Russia
•••
Why don't they ask #Putin to stop bombarding Missiles on an independent nation?"
819,"STUPIDITY
AMERICA WANTS TO PROLONG UKRAIN WAR WAR FOR HIS PERSONAL BENIFITS BUT ONE STUPID IS BENT UPON DESTROYING UKRAIN & THE WORLD & MANY STUPIDS ARE ALSO PROVOKING PUTIN TO DESTROY THEM VIA NUCLEAR WAR. BIDEN+ZELENSKY SEEM BEHIND DESTRUCTION."
820,"100,000 Ukrainian refugees coming to America — can we handle it? #UkraineUnderAttaсk
https://t.co/ZkChK13oUa"
821,"Hundreds of thousands of Ukrainians trying to reach US, OHIO refugee organizations prepare | WKRC https://t.co/cXMCCD8fAY"
822,@songpinganq This is so sick 😣 But that is not the news we receive on our (censored) news channels and papers. They show us a war in Ukrain started by a so called dictator named Putin 🤥🤥🤥 while Biden is the evil one. Most of us don't even realize that soon this is also our destinity
823,"Biggest loser in Ukrain - Russia war is US , Winner China and Runner Up - India ! What a diplomatic failure of @JoeBiden @POTUS ! #Putin #Ukraine #@KanwalSibal @d_jaishankar @sardesairajdeep @gauravcsawant"
824,"@GrrlJedi @myroslavapetsa False, Putin is not against free, democratic and proper Ukrain. Putin is against NATO because every well manufactured human know well what is NATO in this fucking world. Syria because of Putin is not like Libya and west Africa. We love Putin even we hate the war. No one want war"
825,"@PootinP @jassudan3 @BBCWorld PM modi have spoken thrice with putin & twice with ZeIensky since Feb 24, he is actively involved to establish peace

We are also giving humanitarian aid to Ukrain

Few hours ago, UN cheif have said, he is in very close contact with india to end this war,
https://t.co/kwEmwffkGf"
826,@Dr_Uditraj @INCIndia Dr UditRaj will mediate between Putin & Ukrain president to stop Ukraine war.
827,"Ukrainian refugees are still not being admitted to the United States, despite the Biden Administration's recent promise to open US borders to 100,000 of them. As @DavidWinterTV reports, the issues appear to be more administrative than anything else.
https://t.co/KLSJdC8l5w"
828,@MailOnline if that was a hard american slap i hope you yanks don’t join in with ukrain war. putin was wetting himself laughing powder puffs
829,"@JoeBiden besides that, It should be noted that you start the war. Macron (France president), in his meeting with Putin, gained the aggrement. But you refused it to ban Russia. You also refused any Real help for Ukrain to condemn Russia.
Ukrainain blood does not important for you."
830,@grantwstein @Sylwia01574152 @tologistru @dariofrance Why ukrain want join nato and eu if they not accept them as member ? Why zelenski play like a moviestar every day 5 times in tv? Its a war right now and he play on time. First he want kiev to take after 3 days now putin want longer war. Nobody know what Putin want only him.
831,"WAR IS PEACE
FREEDOM IS SLAVERY
IGNORANCE IS STRENGTH
George Orwell 1984
It fits so perfect on the russian way to deal with this war crime
#russia #Putin #Ukrain"
832,"@TheEconomist What do think ukrain words against Russia ?it is war propaganda to make the world hate putin but I Tanzania never hate Russia coz they did not colonize us, sramble for and partition Africa,take slaves,steel Africa properties"
833,"#WAR
As I watch D Ukranian war vids I thinkn Putin D butcher is a loser N hes doing D wrong things worse N worse everytime killinUkrainian ppl bc of his incompetence W/D Ukrain Army!So he resorts to killin such beaut population
ITS A PAIN TO HV SUCH ASSBKWRD COUNTRY IN OWR WORLD!"
834,"@AWMurrison Iv just seen a lass from the Ukrain state that Putin and the Russians are absolute trash. I agree with her 100%.
It seems the tories want this war over so the cash can start flowing again."
835,@louiseleelee @CritikMystique The only way to defeat Putin is. To big him down and  make him bleed men and equipment until his people overthrow him  so if ukrain. Can hold him  down  a few months he will retreat or get overthrown  nobody wants a world war not the Russians and not the Americans either
836,"I #support #putin on this #war because I am witnessing that #corruption is the target.
#ukrain"
837,"#EU gas beggars thanks to you crap caviar gas policy the Regime Azerbijan does terror in #Armenia .you have locked the bloodgaswar #Ukrain with regime Putin with every costs best in  war criminal partner is #Erdogan #Turkey
@CharlesMichel
@JosepBorrellF
@EUCouncil
@eucopresident https://t.co/sW1BqioUsQ"
838,@DanCrenshawTX You know better than this. This war is a deal cut with Putin to take Ukraine and cover crimes and money laundering in Ukrain. Stop with the bullshit .
839,@Ukrain_War #Putin should also sign a resignation. Or defenestrate himself.
840,@Slayr49 @Kasahh2 @AmusedMarvin @bellingcat Why would putin poison he friend ? Who contribute to make Russia look good in western countries ? Ukrain or CIA(usa) are to blame. USA engineered this war and don’t want it to finish they want to weaken Russia’s millitary at the Max.
841,"@m15992576 @retiredbartende @RGoudvis @Spacedick4 Ok, so it is Bush who invade the Ukrain, not Putin. Clear.
To stop the war you need to stop Putin. Only he is to blaim. Noone else."
842,"War stop now news Kim Jon and USA my brain use then Kim Jon, Putin ,ukrain Biden .. firendly says war take lightly soft feel war Meany years 42 years handle afgan eran erack China India pak all war subject discuss from my brain happen..get think.."
843,@SHdonttweet it's literally Putin's war and absolutely nothing to do with Biden unless you think Biden invented NATO and or was a Russian commander. Or had any part in the 30 plus years of Ukrain and Russia confrontations.  You fucking moron. https://t.co/xFeNXscazJ
844,@KyivIndependent Ukrain badly attacked Russians phyco. Putin & his army never expected resistance of that level. Any country will  think twice befor attacking ukrain. Russia can't win this war.
845,"Why am I to condone #murder by #Putin while imprisoning other murderers?
Leaders are always protected - it's obscene!

#r4today #BBCBreakfast #GMB #Diem25
#Russia #war #Ukrain
#JoeBiden - #VladimirPutin #cannotremaininpower https://t.co/EPlZNaQ0N2"
846,@natalieoliynyk1 @BBCWorld Putin did what many people was right to defend himself but the killing of people is https://t.co/XN5fgbpzP8 insteady of feeding Zelensk's ego and supplying him weapons in a war he will never win and knwoing that is what is evil.America is the reason for this war and using Ukrain
847,"@TheAcademy You should reprimand Will Smith and he should do an apology tour with Chris, it’s a teaching moment. Smith had a teaching moment no he didn’t apologize to Chris.  Violence is at a peak with war in Ukrain and Will acted like Putin! #WillwasPutin"
848,"@martinvanstein @Buitenhoftv @general_ben Putin invades Ukrain, a nation in its own rights and moreover has war crimes committed on ongoing basis. Thats moral ground. The Ukrainians are therefore entitled to any support imaginable. Irrespective what has happened on other soils. Sheer whataboutismn."
849,Ukrain could stop thousands from death. The war is lost surrender and save the lives of innocent people.  Putin will not Burn in hell but you will if you don't surrender. Defiance of fire chief a Putin's missiles hit Lviv https://t.co/RB3w4iC2LT via https://t.co/jWXRKhuOzD
850,"2/2
There are lot of russians guerillas in Donesk and Luhansk who have been in war since 2014. From Krim to Kiev and to Prypjat so many ukrains will have to move. Putin may divide  Ukrain using Dnepr-river? He won't retrieve troops.
🤜🇷🇺🤛☮️🇺🇦
https://t.co/Jb4Ere7QbT"
851,"1/2 #PeaceForUkraine
I am so sad for the people who will be gathered to russian death camps or those who will be send out from NW sovereign Ukrain territory to Russia.
💙🇺🇦☮️💛
🤜🇷🇺🤛 https://t.co/CMIAkqOiSZ"
852,"@olgatokariuk Hello . I am an Iranian . I and Iranian people support you . Hi Ukrain and your President Mr Zelensky and Ukrainian people . war anti Putin , because : you find Victory . Good bye and good Luck . #down_with_Putin"
853,"@DraftTulsi @BrendaHazelhur1 And now we see why Russia lost 28 million people. They don't do war very well. Soviet Russia allied with the Nazis in 1939 to invade Poland. Russia executed 22,000 Polish officials in war crimes known as the Katyn Massacre. Today, Putin is a modern day Gitler as RF invades Ukrain"
854,@TargetedInt #Putin today i was no longer under his dissposal coz when we made the deal it was for beeing able to kill #NAZIS #DEFENDING #IRAN's #Borders war for #Terrytory was popular 17:th #Centuary. And l will not get invoulved in their #lnternal affairs #Ukrain dont pay for gas for many
855,@zenodaddy @KyivIndependent Yes last week they demand peace talk and threaten that failure will trigger World war 3...With Ukrain demanding things day in and out time for putin to surrender
856,@EmmanuelMacron Why oh why are you not supplying offensive weapons to ukrain you can't negotiate with a madman your just playing his sick game understand this the rich fertile lands can not lie in the hands of an evil man like putin famine war pestilence disease sound familiar wake up  you fool
857,"Just on the mark.

Putin will repeat himself for the years to come, if allowed to stay in power. Ukrain is fighting our war.

We should supply more and better weapons. We should fill three quarters of Ukraine with peace-keeping soldiers, so Ukraine would have better capacity. https://t.co/7QjNPJMQ6T"
858,"@antonioguterres @WHO Who would listen if nobody takes action in @UN majority UN countries condemned Putin for war on Ukrain and asked him to stop but UN can't. It's like speeding, running traffic lights, blowing car horn in front of police and police station yet nobody can do anything sad. Just talk."
859,"@GunterFehlinger @POTUS We all agree in one; War against Russia and Putin should be lead to the last  Ukrain's droop of blood.
🤣🤣🤣⚰️⚰️⚰️"
860,"@Pontifex Unfortunately Putin is deaf to your prayers because his faith and his ""soul""have plunged into deep darkness. May Almighty God bless Ukrain people...and others. #war"
861,"@War_Is_A_Racket @YouTube So, you think that Putin’s alliance with crazy right wing Russian Orthodox Cleriks, convinced with increasing ethno Russian rhetoric, combined with increasing authoritarianism, combined with eliminationist language re Ukrain, etc, isn’t itself kinda fascistic?

Cont…."
862,"@juliaioffe I'm sorry for your son's death. You Lost him for Putin. I hope that you soon here and understand the truth of this war: Russia bombs innocent civilians in Ukrain. And there is not a question of Nazis but ordinary people, mothers, fathers, children, not Nazis. Putin lies to you."
863,"Putin can not maintain this occupation, and every day he sows the seeds of hatred between Ukrainians and Russians.
#ukrain #Russia #Putin #war"
864,"@uniqueankur And Yes Putin is the one who started the actual war & should b held responsible for what he is doing. First priority is to stop the war and that means to sit at the table to negotiate, which Ukrain and Russia have already done couple of times now. I hope it comes to some fruition"
865,"Ukrain War, Putin, USA Allured https://t.co/LE4McI3vni via @YouTube"
866,"@RossGilroy @OnlyaMoment3 @StillDizzy2 @SecularSandwich @zapher134 @RFirethief @BentDepraved @Raven4212 @Janetb172 @mikeresister @Wolfpak561 @WondersNorbit @Cern_lXXl @kim_because @datheistz @LeannEAF @Shuggyheadshot @kraegkust @JHerbatov @Avic_Wins @Melanie33720945 @TertiusIV @Chortling_Man @A_Damned_smith @1pckt @hubie0 @peter_telecom @bex_fur @WmManry @Felix_Cat7 @dirk_fasshauer @pray2pesci @Simple_Shaman @SkepticSplinter @duyajek_viminov @MucusMucous @Wally_Wego @badgervindaloo @Godfly__ @PraiseHisName50 @Ah_Science @JELLYFISHMOON1 @TakeThatDarwin @Projectedsouli1 @alan244g @tk_the_kitsune @RavenLove69 @kester_lowers @DoubleDumas @Adzam112 I've been busy watching the pre-print studies on covid and following  the war in ukrain.
Putin is having his troops dig in  defensive positions in the west to starve the Ukrainians out. While in the east he is going to be focusing on dominating the Dumbas region."
867,"Biden tells crowd Putin 'cannot remain in power' https://t.co/kYOaLRsgJN Is this the way US wants to use peaceful talk? This statement will increase tension, threats and troubles in ending war situations in Ukrain"
868,#Belarusian Dictator #Lukashenko is complicit in #Putin's war on #Ukrain.  Why aren't sanctions being imposed on Belarus as well as Russia?
869,"@MakienkoOlga @TommSavage @FoxNews Oh Tommy won't be able to show u that
He's just repeating something he heard so his support of putin declaring war on ukrain isn't just  crazypants 🤷‍♀️"
870,"@YourBabyDaddy05 @HindustanTimes India will abstain

india wants peace
👉India have given humanitarian aid to Ukrain
👉PM modi have spoken thrice with putin & twice with ZeIensky since Feb 24

How many times Biden have spoken with Putin to start peace talks or to end this war ?, Zero,

We knows what Biden wants,"
871,"@ZelenskyyUa @KirilPetkov Only russian people can stop this war, the main problem is the russian mafia, who is the reason that Putin is in charge. Now it is urgent to end this war, Ukrain must have those Migs, Turky must give S400, if not, be sure we have WW3 anyway. Putin will only keep his residenses🚀"
872,"Why does it seem that the republicans are on the side of putin, blaming Biden fir this war on UKRAIN, even calling his son a criminal?...you see the REPUBLICANS are hypocrites. They are autocratic, they want a communist republic, why?, This is america people have fought to defend"
873,@RALee85 . NaTO AND USA ARE NOT FRNDS OF UKRAIN. IM VILLAGER . BUT I HVE MORE SENCE THEN YOU. PLZ. STOP THIS NONSENCE WAR.  REQUEST TO ALSO MR. PUTIN .
874,@CNN @POTUS Very appealing message being sent to the  people of Russia against the Russian President PUTIN’s war policy against Ukrain’s people .
875,Thank you Mr Biden for the insult to vladmort putin. Thank you for sharing what we all whant to say to that assassin. But this war will stop only when ukrain turns on the new desert? https://t.co/flrs0l7HHy
876,@tryingalways @Mij_Europe Wrong Putin surprised all Europeans by triggering this war after months of public reports of massive troop gathering at Ukrain borders
877,"Putin claims right to nuc Ukrain. It was Putin started war with no provocation. Ukrain did not throw even one bom on Russia’s territory. Putin destroyed n invaded Ukrain n Ukrain is in danger not Russia. Putin is schizophrenic sick, maniac, made n mentally sick. Person"
878,"@kaitlancollins Putin’s war means Putin’s responsibility!

People of Ikraine are more than welcome in #EU countries, not because of the responsibility for the war in #Ukrain but because #EU respects human rights."
879,"Ukraine asks for planes and tanks from NATO, the war rages on. How do you think this will change the landscape of the modern world?
#NATO #Ukrain #Russia #War #Ukranian #Russian #Zelensky #Putin #WorldWar #WW3"
880,"Zelensky asks Nato for planes and tanks, do you see this war slowing down anytime soon?
#NATO #Ukrain #Russia #War #Ukranian #Russian #Zelensky #Putin #WorldWar #WW3"
881,"'Diminishing returns': What can change Putin's course in the Ukrain... (Washington Post)

RIGA, Latvia - As Russian President Vladimir Putin enters his second month of war against Uk...

Add your highlights:
https://t.co/YfeEXzH9bJ
 #Europe #news #euro..."
882,"FOX NEWS LOVES PUTIN AND THE WAR, RUSSIA STARTED IN UKRAIN.

Russia praises Fox News as politicians set their stance on the Ukrainian invasion

FOX IS NOT NEWS, IT IS POLITICAL FOR THE REPUBLICAN'S WHO LIKE PUTIN AND THE WAR AND HERE BE LOW IS WHAT ELSE RUSSIA SAYS."
883,@POTUS The true world democracy responsibility is to stop the war and stop migration....atleast a strong and open support of NATO Will stop Putin in 10 days ...next ukrain can start recovering..any Putin will never understand untill world war 3 ...thers no use of avoiding destiny
884,"https://t.co/sOpAiW5KUZ
Beto co nyc the Biden seem like he don't want Peace only war and his Regime Change and he say not one inch of ukrain .
Putin almost quit and was focus in east now joe treat the City will be totally Demolish joe cause that thing Putin happy hell no.
Nyc"
885,@BelgiumMFA @BeniniNadia @amal_jadou @BelgiumJRS @BelgiumDGE The Russia-Ukrain war must be a bummer for the Palestinian lawfare campaign in Europe. The 1000000 DBIO-signatures will have to wait a bit. Perhaps the NGO's hope the MFA can turn the table against Israel after the R-U war and push the Israeli gvt into Putin's role?
886,"the reason for the war between Russia& Ukrain is US and its president. It is what US asked, Now, US president further enrages putin by saying he will no longer be in power, which will further infuriates Putin& he will not hesitate to use nukes on Ukrain &also on US. Stuped putin"
887,@igorsushko Putin as given NATO the most powerful weapon of all...The support of public opinion against him. The war on Ukrain and all the attrocities Russian is making as given NATO all the support from the people to retaliate any Russian attack
888,"This fake story just in line with all western media reporting about 'The Putin's war against Ukrain',which started on February 24!
The real war started by ukranian army 8 !) years ago and killed more than 14,000 people of Donbass,including more than 300children. West didn't care! https://t.co/hsCiH4noXk"
889,"@POTUS Hey ! The cat is out of the bag!
It's US of A that's waging this war Not Putin. Not Ukrain.
Your dastard agenda is pushing planet Earth to the brink."
890,"How many more russian soldiers will there be killed by putin?! STOP this insane war of putin in Ukrain.

#russia #soldier #SlavaUkraini #deathpenaltyputin"
891,"@KremlinRussia @KremlinRussia_E

The only way out of your russian war in Ukrain is regime change and the death penalty of you 'putin'! Over 20.000 russian soldiers killed in Ukraine.

""Slava Ukraini"" #SlavaUkraini

#DeathPenalty #putin #KremlinRussia #russian #regimechange"
892,"@ionmarques @jimcramer Naive argument or maybe washed in propaganda. NATO has been the biggest item, other issues derived from it. War on easter Ukrain could have been reigned in or managed at least. But what you expect when everyone of Putin's requests was a nonstarter for the US?"
893,"@ABC Mr. Biden Poland is not a democratic country. Poland doesn,t share the same values as US. Your defens minister will be turtured at polish ukrainien Border if he was a black student in Ukrain escaping the war. Poland share the same values with Putin."
894,"@ABCPolitics Mr. Biden Poland is not a democratic country. Poland doesn,t share the same values as US. Your defens minister will be turtured at polish ukrainien Border if he was a black student in Ukrain escaping the war. They think like Putin leave them to putin an save american lifes."
895,I enjoy it when the Talking Heads ask Ukrain inas about Biden’s comments…the Amb to US said you can’t govern from The Hague. Others just shake their heads and comment that Putin is a War Criminal…And yet our “media” still asks the question. How bored are they? https://t.co/eZrVyRLw4w
896,"@AmarUjalaNews Putin has enough time to control inner situation , Ukrain learn more , one option remain with Putin  stop war , at once , to save every thing which going to lost"
897,@Rafter72 @twittorosso @BillPlaymo4 @ragipsoylu Not having Nato country at its border. Ukrain is deceived by USA and put into a war intentionally. Zelenskiy should have sat with Putin long ago and seek for alternative ways to solve the problem but in opposite he believed Biden and  put his country into a war. Sad.
898,@Kasparov63 Yeah I've been warning people for a long time about Putin troll/bot army on social-media. Creating false perceptions  that affect people's behaviour. Right now it's mostly centered around sending propaganda about the war in Ukrain.
899,"@KyivIndependent Common people of Russia don't want or support WAR.America & Europe trying to punish Russians people who Love's & support Ukrain. You can impose ban & restrictions to Russian President & official why common people will suffer ❓️Then where is the difference between you & ""PUTIN"
900,"@SIMU4KP @shresthtiwari11 @spectatorindex Wheat price is ath beacuse putin start war.

Ukrain and russia are producents of wheat.
You totaly dont understand what happend.
Why you blame all but not putin?

White privilege? Lets finish this conversation.  Its waste of Time. You dont understand problem or you are bot"
901,"Yes Sheron  Remainers are not superior to Brexiteers, they just didn’t listen to the propaganda of Johnson and gang. We are seeing propaganda in Russia and Putin denying the war in Ukrain which we see but Russians don’t. Propaganda is powerful. Look at Hitler & Nazis ! https://t.co/pCsU6V1Rzg"
902,"Biden Says Putin 'cannot Remain In Power' In Fiery Speech On Ukrain... (Towleroad Gay News)

By Jarrett Renshaw and Karol Badohal

Add your highlights:
https://t.co/c1Kv3hXP1E
 #Europe #news #euro..."
903,"@nprpolitics Coming from this nut that doesn’t know if it’s bed time or not, how can he say that Putin can’t remain in power for its war in Ukrain when America has invade and killed more people than any other nation, go back to bed Joe, #America"
904,"@HarrisonYoss @linmp1031 @Nili_Josh @nexta_tv How long does it take to train? US intelligence was shared with Ukrain, Nato allies, & other world leaders re: Putin's imminent war, about five moths ago (≈ 3½ months before Putin's first attack)."
905,"OUR PRESIDENT!! I am proud the our country is being recognized for the GREAT NATION & LEADER we are!!

The United States has stepped up in every way we can without triggering a war with Putin.

All who stands behind Biden's, Ukrain's and has Democracy's back!! Deserves a PAT!! https://t.co/X00cBZtvrK"
906,@KremlinRussia_E Salute you Mr.Putin that you are bravely fight against USA and their NATO foolish organization who are creating war and support to Ukrain only for his selfish ness. We Indian will be support to you and Russian people till end of the earth. We always with Russian
907,"@riachard_de @KremlinRussia_E Well, I was speaking about russia, not america. Witch by the way is a continent, divided in to 35 different states. And regardless of what the united states of america has done and is, we're talking about the war criminal putin and his war against Ukrain."
908,"@Ukrain_War I bet on April 3 when Orbán loses and Hungary elects a democratic PM, they will come de-nazify Hungary too. Orbán says democrats are perverted drug addicts which is exactly the same russian propaganda Putin said about Ukraine.. so i am sure Hungary will be also on the list"
909,"Ruso- ukrain war is heading for ugly turns.America is adding fuel to fire out of ulterior motives. Putin is under pressure deploying nuclearsubmarines.  Britain&Europe with China, India,Japan&the whole world must stop this mad race.India to lead for peace.@narendramodi @JoeBiden"
910,"Pres. biden called putin a ""butcher"".Putin sieged mariopol&hungering its people,putin violated every rules of war&attacked hospitals,schools,psycitric institiutiions,unarmed fleeing people yet west refused to give ukrain planes anything huge,big this is cowardness corrupt moral."
911,"""...in response to Vladimir Putin’s unprovoked war of aggression against Ukrain""

Unprovoked? Is this propaganda inside propaganda? How will anyone take .@FortuneMagazine seriously when they tell lies as big as Bush's WMDs?

https://t.co/7E7fogQINF"
912,"Lately Germany realized what president Trump said came to play in aggression of Putin against Ukrain , now Germany defense budgets  is biggest in history after second world war I believe other European countries need to be ready prosperity guard by force totalitarian continue to."
913,"@CowanRedpath No I am not we can get the ukrain the weapons to defend them selves with out  those type of war heads being used , Putin will use  what ever he can get away with but not nuclear , biological and chemical will be his go to means of winning"
914,Putin's war in Ukrain is going kinda like Britain's war in the Americas.
915,"@KremlinRussia_E Ukraine must never give it up, it is better to have global atomic war and to destroy everything on the Earth, because everything and Ukrain will stay in the Heaven for ever!!! Putin will stay in the hell..."
916,"@KremlinRussia_E Ukraine must never give it up, it is better to have global atomic war and to destroy Russia and USA on the Earth, because  Ukrain will stay in the Heaven for ever!!! Putin will stay in the hell..."
917,"@TOIAlerts @TimesofIsrael Ukraine must never give it up, it is better to have global atomic war and to destroy Israel on the Earth, because Israel and Ukrain will stay in the Heaven for ever!!! Putin will stay in the hell..."
918,@anders_aslund Disagree. The main aim of the EU and the USA now should be to defend the shared values of freedom and human dignity by substantially supporting the Ukrain people to liberate their country from Russian aggression and occupation. War criminal Putin should be brought to justice.
919,"@NikaMelkozerova You are hero
Bravoo Ukrain
Putin should go to Hell.
Putin is murderer
Putin is war criminal
@KremlinRussia"
920,"The Russian people will see and hear Biden's going to Ukrain Blunder,
Putin will use it to justify the war to the people..nice work Joe ! 🔴🔴🔴"
921,"447396 Views
874 Comments
H
HAS PUTIN STARTED WAR ON WORLD?   IS WAR ON UKRAIN FIRST STEP OF PUTIN ON WORLD WAR -III ?"
922,"@MattYeargan @DesertPrimrose @ArthurSchwartz @DonaldJTrumpJr Lol. Excuses, excuses. You probably heard Trump say the exact same thing about Putin while he was president, and even after he started the war in Ukrain how he admired him. So, he's either gay, or loves dictators."
923,"@Vaporisor @KatieFo62204515 @zlj517 Dont u think if there was any other way to make Ukrain neutral, Russia would have tried that? Imagine you are Putin and u have peaceful option(s) to ensure Ukrain's neutrality. Wud you choose the worst option of war?  NATO expansion has been in the talks for years. It didnt work."
924,"GOAL:
Ending: Putin declared war criminal Russia Financially ruined AND DEMAND N GROWTH TIGGERS CREATED FR WESTERN COUNTRIES TO REBUILD UKRAIN n msg to CHINA fr TAIWAN
Moral 0f Movie: Now SMART wars r not to harm ENEMY physically but FINANCIALLY n get BENEFFITED

Ur Story .."
925,"Russo-Ukrain war started when Ukraine refused to give guarantee not to join NATO. US had planned to use the land of Ukraine for deployment of nuclear, chemical and  biological weapons on the Russian border. Hence the war criminals are Biden and Zelensky, not Putin."
926,"UKRAIN'S VICTORY, IS, WELL ASSURED.,PUTIN MUST BE, ASHAMED OF UKRAIN, WAR. RUSSIA WAS,,KICKED,OUT OF, AFGANISTAN. NOW, SAME, WIT UKRAINE. BBC News - War in Ukraine: Change of emphasis or admission of failure by Moscow?
https://t.co/URFcLiti8t"
927,@AlexandruC4 His heart got attacked by Putin for not winning the Ukrain war in 2 days
928,@CheriJacobus @GovKathyHochul @ManhattanDA A White Man's war (Putin/Ukrain) Biden is masterful and we are in good hands if we could be. Biden dropped the ball on moving forward with Black/Brown/Women's equality. Garland refuses to be the first White Man to prosecute a former White Male President. Case closed.
929,"@JasonReynoldz @666_mancer i'm not for them but, seeing  Russian 18s 25s Alive or dead is so sad.. Putin don't think about their soldier, Nothing in the heart, it's very sad for baby soldier who don't know what is a real war, they come in ukrain to say :It's an exercise ... Thanks putin

Glory to Ukraine🇺🇦"
930,"@ZelenskyyUa @RTErdogan There is no way Putin can be allow to win, that is dangerous for europe. We must give Ukrain all flights they need. They must have also control of airspace, Putin is playing the big game with Nato, he must loose, he will never risk nuclear war in Russia, so give the tools now!!🚀"
931,"Dear Vladimir ##Putin, we love Russian culture, #Tschaikovsky, #Rachmaninov, #Tolstoi, #Dostojewski, #Sorokin... all peaceful #Russians. We don't love politicians, who become dictators, criminals, lawbreakers. Stop the war against #Ukrain. Give peace a chance!!"
932,"Mr. Peshkov shows reasons of Putin in war. The Netherlands felt the same emotion as to our colony Indonesia, but thanks God, the USA and U.N. supported Indonesia in its thrive to independence.  Holland was forced to draw back, as we see Russia is forced back in Ukraïn. Wrong war."
